Concepto,Respuesta,Codigo
aliento,lengua,partes_del_rostro
aliento,boca,partes_del_rostro
aliento,olor,maloliente
aliento,lavar dientes,higiene
crucero,titanic,pelicula
crucero,blanco,color_claro
crucero,mar,oceano
crucero,oceano,oceano
crucero,,tamanos
crucero,flotar,flotar
crucero,accidente,tragedia
crucero,vacaciones,vacaciones
crucero,paises,nacion
pupitre,silla,mobiliario
pupitre,colegeio,colegio
pupitre,universidad,universidad
pupitre,estudiante,estudiante
pupitre,madera,madera
pupitre,mesa,mobiliario
pupitre,concentración,capacidad_cognitiva
pupitre,evaluación,evaluacion
cantina,curado,embriaguez
cantina,borracho,embriaguez
cantina,bar,cantina
cantina,alcohol,bebida_alcoholica
cantina,cerveza,bebida_alcoholica
cantina,botella,contenedor
cantina,cocktail,comida
cantina,apuestas,apuestas
camisón,,tamanos
camisón,pijama,vestimenta_de_dormir
camisón,dormir,dormir
camisón,suave,suavidad
camisón,sueño,dormir
camisón,blanco,color_claro
camisón,comodo,comodidad
camisón,cama,mobiliario
aullido,lobo,animal_salvaje
aullido,perro,animal_domestico
aullido,fuerza,fuerza
aullido,grito,sonido_agudo
aullido,peligro,riesgoso
aullido,luna,satelite_terrestre
aullido,manada,grupo
cazuela,fuerza,fuerza
cazuela,pollo,animal_campo
cazuela,agua,liquido
cazuela,amarillo,color_claro
cazuela,choclo,verduras
cazuela,papas,verduras
cazuela,flaco,delgado
cazuela,salud,buena_salud
cazuela,greda,contenedor
aguijón,abeja,insecto
aguijón,avispa,insecto
aguijón,veneno,venenoso
aguijón,dolor,sufrimiento
aguijón,punzante,penetrante
aguijón,amarillo,color_claro
aguijón,picadura,picor
aguijón,hinchazon,reaccion_corporal
gatillo,arma,armamento
gatillo,pistolla,arma_de_fuego
gatillo,disparar,disparo
gatillo,bala,arma_de_fuego
gatillo,policia,policia
gatillo,ladron,ladron
gatillo,dedo,partes_de_la_mano
gatillo,vida,vida
felinos,gatos,animal_domestico
felinos,leon,animal_salvaje
felinos,leopardo,animal_salvaje
felinos,guepardo,animal_salvaje
felinos,cazar,cazadores
felinos,4 patas,cuadrupedo
felinos,trepar,trepador
felinos,peludos,velludo
felinos,agil,destreza
felinos,escalar,trepador
letrero,cartel,anuncio
letrero,madera,madera
letrero,información,informacion
letrero,publicidad,publicidad
letrero,letras,palabras
letrero,palabras,palabras
letrero,cuadro,figura_geometrica
letrero,anuncio,anuncio
albañil,leña,madera
albañil,madera,madera
albañil,trabajador,laborioso
albañil,ambiente,medio_ambiente
albañil,hacha,herramientas
albañil,sierra,herramientas
albañil,bosque,paisaje
albañil,verde,color_claro
albañil,cafe,color_oscuro
albañil,fuerte,fuerza
madrina,madre,madre
madrina,hada,figura_religiosa
madrina,dientes,dentadura
madrina,amor,amor
madrina,protección,proteccion
madrina,elección,elegir
madrina,especial,especial
madrina,religión,religion
péndulo,fantasilandia,parque_tematico
péndulo,magia,magia
péndulo,física,disciplina_cientifica
péndulo,perpetuo,duradero
péndulo,movimiento,movimiento
péndulo,oscilación,oscilacion
biólogo,cientifico,ciencia
biólogo,naturaleza,naturaleza
biólogo,humano,ser_humano
biólogo,medico,medico
biólogo,ciencias,ciencia
biólogo,verde,color_claro
biólogo,colegio,colegio
biólogo,vegetación,naturaleza
aristas,cubo,figura_geometrica
aristas,bordes,contorno
aristas,vertices,interseccion
aristas,cuadrado,figura_geometrica
aristas,triangulo,figura_geometrica
aristas,linea,linea
aristas,palo,material_construccion
aristas,geometria,matematicas
aristas,matematicas,matematicas
hormona,celula,celulas
hormona,sustencia,particula
hormona,dopamina,moleculas
hormona,insulina,moleculas
hormona,esteroides,moleculas
hormona,droga,drogas
hormona,minusculo,pequeno
hormona,mente,mente
neblina,visión,visibilidad_reducida
neblina,nubes,nubes
neblina,agua,liquido
neblina,humedo,humedo
neblina,mojado,humedo
neblina,blanco,color_claro
neblina,miedo,miedo
neblina,oscuridad,oscuridad
resorte,elastico,elasticidad
resorte,fuerza,fuerza
resorte,energia,energia
resorte,tensión,fuerza_fisica
resorte,metalico,material_construccion
resorte,flexible,flexibilidad
aguante,fuerza,fuerza
aguante,resistencia,resistencia
aguante,capacidad,capacidad_cognitiva
aguante,mejorable,entrenamiento
aguante,cancion,cancion
aguante,calle 13,grupo_musical
aguante,valentia,valentia
descaro,deshonesto,mentir
descaro,cara,refran_popular
descaro,estafa,estafador
descaro,mentiroso,mentir
descaro,maldadoso,reprochable
descaro,robo,robar
descaro,traición,traicion
descaro,ladron,ladron
frenesí,rojo,color_oscuro
frenesí,locura,locura
frenesí,ira,furia
frenesí,sangre,tejido_liquido
frenesí,calor,temperatura
frenesí,violencia,violencia
frenesí,animal,animal
frenesí,atacar,defenderse
nitidez,,claridad
nitidez,excelente,positivo
nitidez,calidad,calidad
nitidez,enfoque,enfocar
nitidez,limpio,higiene
nitidez,puro,pureza
nitidez,entendido,razonable
atuendo,moda,tendencia
atuendo,influencer,redes_sociales
atuendo,ropa,vestimenta
atuendo,pantalon,vestimenta
atuendo,vestimenta,vestimenta
delicia,dulce,dulce
delicia,pizza,comida_chatarra
delicia,azucar,azucar
delicia,comida,comida
delicia,bonito,belleza
delicia,intenso,intensidad
delicia,placer,placer
delicia,sabor,sabor
fealdad,horrible,horrorifico
fealdad,horripilante,horrorifico
fealdad,negro,color_oscuro
fealdad,monstruo,monstruosidad
fealdad,desagrado,desagrado
fealdad,malo,malefico
soltura,destreza,destreza
soltura,agilidad,destreza
soltura,habil,destreza
soltura,franco,honestidad
soltura,descarado,sinverguenza
soltura,libertad,libertad
revuelo,alboroto,descontrol
revuelo,gente,sobrepoblado
revuelo,crisis,crisis
revuelo,agitación,agitacion
revuelo,tumulto,sobrepoblado
revuelo,desorden,desorden
revuelo,locura,locura
conjuro,magia,magia
conjuro,bruja,brujeria
conjuro,hechizo,magia
conjuro,gandalf,personaje_ficticio
conjuro,pelicula,pelicula
conjuro,maldad,malefico
pericia,acierto,asertividad
pericia,facilidad,facil
pericia,experticia,maestria
pericia,seco,destreza
pericia,justicia,justicia
pericia,penal,juridico
lucidez,luz,iluminacion
lucidez,claridad,claridad
lucidez,transparencia,transparente
lucidez,estorbos,despejado
facetas,caras,partes_del_rostro
facetas,imagen,identidad
facetas,aspecto,apariencia
facetas,persona,personas
facetas,lados,contorno
reclamo,insatisfacción,insatisfaccion
reclamo,enojo,frustacion
reclamo,incumplimiento,irresponsabilidad
reclamo,tristeza,angustia
reclamo,esperaba,inesperado
reclamo,injusticia,injusticias
reclamo,oposición,opuestos
evasión,metro,medio_de_transporte
evasión,esquivar,evadir
evasión,saltar,accion_fisica
evasión,engatusar,enganar
evasión,escapar,escapar
evasión,salir,escapar
evasión,eludir,evadir
inercia,movimiento,movimiento
inercia,física,disciplina_cientifica
inercia,reposo,descanso
inercia,seguir,accion_prolongada
inercia,newton,cientifico
inercia,gravedad,fuerza_fisica
inercia,fuerza,fuerza
inercia,cientificos,cientifico
torpeza,tonto,estupidez
torpeza,tosco,brusquedad
torpeza,dificultad,dificil
torpeza,lento,lentitud
torpeza,incapaz,inutilidad
torpeza,incompetente,ineficiencia
torpeza,inútil,inutilidad
torpeza,pelmazo,estupidez
intriga,desconocido,desconocido
intriga,astucia,astucia
intriga,inteligente,inteligencia
intriga,mato gato,refran_popular
intriga,enredo,laberinto
intriga,misterio,suspenso
intriga,suspenso,suspenso
solidez,duro,dureza
solidez,pesado,pesado
solidez,fuerte,fuerza
solidez,resistente,resistencia
solidez,seguridad,seguridad
solidez,robusto,robustez
solidez,gordo,sobrepeso
aptitud,facultad,optimo
aptitud,habilidad,destreza
aptitud,ganar,victoria
aptitud,postura,cuerpo_humano
aptitud,adaptibilidad,adaptacion
aptitud,creatividad,creatividad
suspiro,respiración,respirar
suspiro,aire,aire
suspiro,calma,tranquilidad
suspiro,profundidad,profundidad
suspiro,decepción,decepcion
suspiro,cansancio,cansancio
suspiro,preocupación,preocupacion
suspiro,nariz,partes_del_rostro
suspiro,pulmones,organo_cuerpo_humano
hoguera,fuego,fuego
hoguera,humo,gaseoso
hoguera,herrero,herreria
hoguera,calor,caliente
hoguera,temperatura,temperatura
hoguera,noche,nocturnos
hoguera,frío,gelido
hoguera,combustión,combustible
hoguera,construcción fuego,fuego
hoguera,carbón,combustible
parcela,fundo,terreno_delimitado
parcela,campo,paisaje
parcela,amplitud,amplitud
parcela,naturaleza,naturaleza
parcela,cultivo,cultivo
parcela,vegetación,naturaleza
parcela,aire limpio,aire_limpio
parcela,animales,fauna
parcela,tierra,terrestre
parcela,siembra,cultivo
espiral,resorte,resorte
espiral,mareo,malestar
espiral,caida,desprendimiento
espiral,arte,arte
espiral,figuras geometricas,figura_geometrica
espiral,locura,locura
espiral,avioneta,medio_de_transporte
espiral,dibujo,caricaturas
espiral,lineas,linea
espiral,tornado,desastre_natural
anciana,mujer,femenino
anciana,fragil,fragil
anciana,enfermedades,enfermedad
anciana,camilla,hospital
anciana,lentes lectura,anteojos
anciana,arrugas,arrugas
anciana,descansar,descanso
anciana,historia,historia
anciana,años,vejez
anciana,sabiduría,conocimiento
balanza,peso,medicion
balanza,justicia,justicia
balanza,gravedad,fuerza_fisica
balanza,fisica,ciencia
balanza,calculo,matematicas
balanza,laboratorio,laboratorios
balanza,equilibrio,equilibrado
balanza,desequilibrio,desequilibrado
balanza,tensión,fisica
balanza,masa,medicion
galaxia,constelación,constelaciones
galaxia,guerra galaxias,pelicula
galaxia,estrellas,estrella
galaxia,sol,estrella
galaxia,tierra,astros
galaxia,sistema solar,constelaciones
galaxia,astronauta,astronautas
galaxia,nave espacial,nave_espacial
galaxia,planetas,astros
galaxia,vía lactea,constelaciones
semilla,fruto,frutas
semilla,planta,naturaleza
semilla,plantación,cultivo
semilla,tierra,terrestre
semilla,agua,liquido
semilla,abono,cultivo
semilla,naturaleza,naturaleza
semilla,frutos secos,frutas
semilla,paciencia,paciencia
viajero,destino,destino
viajero,viaje,viaje
viajero,avion,medio_de_transporte
viajero,paisaje,paisaje
viajero,aventura,aventura
viajero,maleta,contenedor
viajero,bolso,contenedor
viajero,vacaciones,vacaciones
viajero,mundo,trotamundo
viajero,experiencias positivas,positivo
cosecha,frutos,frutas
cosecha,campo,paisaje
cosecha,tierra,terrestre
cosecha,clima,clima
cosecha,trabajo,oficio
cosecha,obrero,oficio
cosecha,plantación,cultivo
cosecha,producto,productos
cosecha,producción,produccion
cosecha,proceso,procesos
madurez,vejez,vejez
validez,autenticidad,autenticidad
validez,calificación,evaluacion
validez,experimento,experimentos
validez,ciencias,ciencia
validez,profesionalismo,perfeccionismo
validez,autoridad,autoridad
validez,reconocimiento,reconocer
validez,subordinado,jerarquia
vínculo,relacion personas,relacional
vínculo,familia,familia
vínculo,amistad,amistad
vínculo,conocido,conocimiento
vínculo,conectividad,conectar
vínculo,relacion conceptos,relacional
levante,peso,pesado
levante,objeto,objetos
levante,acción,reaccion
levante,musculos,cuerpo_humano
levante,movimiento,movimiento
levante,fisica,disciplina_cientifica
levante,gravedad,fuerza_fisica
levante,esfuerzo,esfuerzo
levante,fuerza,fuerza
levante,trabajo,oficio
tributo,reconocimiento,reconocer
tributo,respeto,responsabilidad
tributo,,nacion
tributo,ingreso,remuneracion
tributo,impuesto,nacion
montaje,plan,planificar
montaje,falsedad,falsedad
montaje,cubrimiento,encubrir
montaje,doble cara,enganar
montaje,maldad,malefico
montaje,confiable,desconfianza
montaje,injusto,injusticias
montaje,mala intencion,malintencionado
montaje,mentiras,mentir
montaje,verguenza,sinverguenza
trámite,firma,firma
trámite,tiempo,tiempo
trámite,paciencia,paciencia
trámite,peso,pesado
trámite,trato evitarlo,evadir
trámite,necesario,necesario
lástima,pena,angustia
lástima,ausencia,ausencia
lástima,dolor,sufrimiento
lástima,decepción,decepcion
lástima,sentimiento,sentimientos
lástima,desolación,soledad
lástima,condolencias,condolencias
lástima,situación negativa,negativo
lástima,llanto,angustia
lástima,situación busca evitar,evadir
milagro,religion,religion
milagro,dios,deidad
milagro,catolicismo,religion
milagro,jesus,personaje_religioso
milagro,iglesia,iglesia
milagro,cura,sacerdote
milagro,fe,creencia
milagro,crucifijo,artefacto_religioso
milagro,sobrenatural,sobrenatural
milagro,imposible,imposible
reflejo,espejo,cristal
reflejo,agua,liquido
reflejo,limpio,higiene
reflejo,ilusión,ilusion
reflejo,igualdad,igualdad
reflejo,laguna,paisaje
costura,cocer,coser
costura,hilo,material_textil
costura,maquina coser,maquinarias
costura,chalecos,vestimenta
costura,prendas,vestimenta
costura,costutera,modista
costura,aguja,aguja
costura,mano,manualidad
costura,arte,arte
costura,habilidad coser,coser
barriga,panza,cuerpo_humano
barriga,abdomen,cuerpo_humano
barriga,ombligo,cuerpo_humano
barriga,piel,organo_cuerpo_humano
barriga,vientre,cuerpo_humano
barriga,comida,comida
barriga,estomago,organo_cuerpo_humano
barriga,gordo,sobrepeso
barriga,flaco,delgado
barriga,bulto,protuberancia
lágrima,llorar,angustia
lágrima,agua,liquido
lágrima,pena,angustia
lágrima,tristeza,angustia
lágrima,alegria,felicidad
lágrima,llorar risa,felicidad
lágrima,emocionarse,emociones
lágrima,secresión,secrecion
lágrima,llanto,angustia
lágrima,sollozar,lamentarse
palanca,mecanismo,dispositivo_mecanico
palanca,automovil,medio_de_transporte
palanca,cambios,medio_de_transporte
palanca,torque,dispositivo_mecanico
palanca,fuerza,fuerza_fisica
palanca,acceso,accesible
palanca,facilitar,ayudar
vinagre,acido,sabor
vinagre,aceto,condimento
vinagre,condimento,condimento
vinagre,aliñar,condimento
vinagre,aderezo,condimento
mejilla,pecas,pecas
mejilla,cara,rostro
caverna,cueva,cueva
caverna,oscuridad,oscuridad
caverna,rocas,materia_prima
caverna,profundidad,profundidad
caverna,escondido,oculto
caverna,oculto,oculto
caverna,cavidad,cueva
caverna,fogata,fogata
caverna,osos,animal_salvaje
caverna,hibernar,hibernar
barbero,pelo,cabello
barbero,corte,oficio
barbero,cabello,cabello
barbero,peinado,cabello
barbero,estilo,tendencia
barbero,tijeras,herramientas
barbero,entradas,cabello
barbero,maquina cortapelo,herramientas
barbero,barba,vello_facial
barbero,peineta,herramientas
cigüeña,ave,aves
cigüeña,alas,alas
cigüeña,plumas,plumaje
cigüeña,pico,pico
cigüeña,patas,extremidades
cigüeña,volar,vuela
cigüeña,cuello,extremidades
cigüeña,blanco,color_claro
cigüeña,huevos,huevos
cigüeña,pajaro,aves
vampiro,murcielago,animal_salvaje
vampiro,espejo,cristal
vampiro,ajo,verduras
vampiro,espejo,cristal
vampiro,estaca,artefacto
vampiro,ataud,ataud
vampiro,sangre,tejido_liquido
vampiro,colmillo,dentadura
audacia,agil,destreza
audacia,rapido,inmediatez
audacia,inteligente,inteligencia
audacia,atrevido,astucia
audacia,valiente,valentia
audacia,firmeza,resistencia
audacia,arriesgar,riesgoso
audacia,arriesga gana,refran_popular
audacia,rinden,motivacion
audacia,pensar,capacidad_cognitiva
premisa,noticia,noticioso
premisa,exclusividad,exclusivo
premisa,hipotesis,metodologia
premisa,,suposicion
premisa,razonamiento,razonable
premisa,afirmacion,afirmacion
premisa,idea,creatividad
premisa,antecedente,informacion
timidez,personalidad,personalidad
timidez,caracter,personalidad
timidez,adjetivo,caracteristica
timidez,verguenza,verguenza
timidez,ansiedad,ansiedad
timidez,pasar desapercibidos,desapercibido
timidez,introvertidos,introversion
modales,educacion,educacion
indicio,signo,simbolos
indicio,señal,senales
indicio,huella,huellas
indicio,pista,pista
indicio,rastro,huellas
indicio,intuicion,intuicion
indicio,conjetura,suposicion
indicio,sospecha,suposicion
indicio,suponer,suposicion
indicio,deducir,deduccion
místico,intangible,inmaterial
místico,hada,personaje_ficticio
místico,creencia,creencia
místico,fe,creencia
místico,magia,magia
místico,sobrenatural,sobrenatural
místico,fenomeno,sucesos
místico,espiritual,espiritualidad
místico,divino,sagrado
místico,sagrado,sagrado
bohemia,excentrico,excentrico
bohemia,creativo,creatividad
bohemia,rebelde,rebeldia
bohemia,indiferente,indiferencia
bohemia,liberal,libertad
bohemia,arte,arte
bohemia,alma,inmaterial
bohemia,estilo vida,estilo_de_vida
bohemia,filosofia,filosofia
bohemia,espiritu,inmaterial
influjo,influencia,influyente
influjo,autoridad,autoridad
influjo,,poder
influjo,cambiar forma pensar,cambiante
influjo,lider,liderazgo
influjo,opinion peso,opinion
influjo,dominio,poder
influjo,provocar efecto,consecuencias
influjo,predominio,antecesor
influjo,actuar,comportamiento
dulzura,dulce,dulce
dulzura,persona,personas
dulzura,azucar,azucar
dulzura,simpatico,agradable
dulzura,suavidad,suavidad
dulzura,ternura,ternura
dulzura,agradable,agradable
dulzura,bondad,bondad
dulzura,sensibilidad,sensaciones
dulzura,prudente,prudente
felinos,escalador,trepador
felinos,animales,animal
felinos,reacción rápida,destreza
felinos,veloz,velocidad
felinos,gato,animal_domestico
felinos,tigre,animal_salvaje
felinos,sigiloso,sigiloso
felinos,leon,animal_salvaje
letrero,mensaje,informacion
letrero,tienda,negocio
letrero,información,informacion
letrero,publicidad,publicidad
letrero,propaganda,publicidad
letrero,advertencia,advertencia
albañil,trabajador,laborioso
albañil,seguridad,seguridad
albañil,casco,vestimenta_de_trabajo
albañil,ropa llamativa,vestimenta_de_trabajo
albañil,maquinaria,maquinarias
madrina,fruta,frutas
madrina,naranja chica,frutas
madrina,redondo,circular
madrina,pequeño,pequeno
madrina,ácido,sabor
madrina,naranja,frutas
péndulo,pivote,herramientas
péndulo,giro,girar
péndulo,cuerda,cuerda
péndulo,circunferencia,circunferencia
péndulo,aceleración,velocidad
péndulo,física,disciplina_cientifica
péndulo,union,unificar
biólogo,naturaleza,naturaleza
biólogo,microorganizmos,moleculas
biólogo,animales,animal
biólogo,ciencia,ciencia
biólogo,investigación,investigador
biólogo,planeta,astros
biólogo,plantas,naturaleza
biólogo,células,celulas
biólogo,ciclos,ciclo
aristas,cambio dirección,perspectiva
aristas,punto,puntos
aristas,figura,figura
aristas,geometría,matematicas
aristas,delimitación,especifico
aristas,ideas,creatividad
aristas,esquinas,interseccion
aristas,ángulo,figura_geometrica
hormona,biología,disciplina_cientifica
hormona,células,celulas
hormona,activadores,activacion
hormona,inhibidores,desinhibido
hormona,interacción,interaccion
hormona,proteínas,moleculas
hormona,química,disciplina_cientifica
neblina,escases visión,visibilidad_reducida
neblina,sector humedo,humedo
neblina,peligro,riesgoso
neblina,cielo,cielo
neblina,lluvia,lluvia
resorte,física,disciplina_cientifica
resorte,juguete,juguete
resorte,reacción,reaccion
resorte,compressión,comprimido
resorte,metal,material_construccion
pericia,actividad,actividad
pericia,sabiduria,conocimiento
pericia,practica,entrenamiento
pericia,conocimiento,conocimiento
pericia,manejo área,maestria
pericia,manualidad,manualidad
lucidez,rapidez,inmediatez
lucidez,sutil,sutileza
lucidez,,claridad
lucidez,despejado,despejado
facetas,pasos,movimiento
facetas,cambios,cambiante
facetas,fases,etapa
facetas,distintos,estado_de_animo
facetas,complejo,dificil
facetas,plan,planificar
reclamo,equeja,malestar
reclamo,enojo,frustacion
reclamo,sevicio cliente,servicios
reclamo,servicio,desconforme
reclamo,crítica,criticado
reclamo,restoran,negocio
reclamo,esperado,inesperado
reclamo,mejorar,mejorar
evasión,fallo,justicia
evasión,desapercibido,desapercibido
evasión,huir,escapar
evasión,escapar,escapar
evasión,crimen,crimen
inercia,movimiento,movimiento
inercia,continuidad,accion_prolongada
inercia,separación cuerpos,segregacion
inercia,,estados
inercia,física,disciplina_cientifica
inercia,velocidad,velocidad
torpeza,distraido,distraccion
torpeza,desatinado,irrespetuoso
torpeza,atento,distraccion
torpeza,baja motricidad fina,motricidad
torpeza,actividades manuales,torpe
torpeza,objetos caerse,arrojar
torpeza,tropezarse,tropiezo
intriga,desconocimiento,desconocido
intriga,angustia,angustia
intriga,misterioso,suspenso
intriga,ansioso,ansiedad
intriga,querer,curiosidad
intriga,sorpresa,sorpresa
solidez,duro,dureza
solidez,metalico,material_construccion
solidez,pieza,uniforme
solidez,hielo,gelido
solidez,dificil romper,irrompible
solidez,cambio fase,cambiante
solidez,temperatura,temperatura
aptitud,carácter,personalidad
aptitud,psicología,disciplina_cientifica
aptitud,personal,subjetivo
aptitud,define personas,personalidad
aptitud,aprenden,aprender
aptitud,olvidan,olvido
aptitud,,subjetivo
pantano,agua,liquido
pantano,sucio,suciedad
pantano,sapo,anfibios
pantano,cavarna,agujero
pantano,oscuro,oscuridad
pantano,germenes,bacterias
pantano,laguna,paisaje
pantano,barro,barro
pantano,tierra,terrestre
pantano,animales,fauna
pistola,arma,armamento
pistola,apuntar,punteria
pistola,balas,municion
pistola,matar,muerte
pistola,metal,material_construccion
pistola,pesada,pesado
pistola,negra,color_oscuro
pistola,policias,policia
pistola,delincuentes,delincuencia
pistola,fuego,fuego
misiles,guerra,guerra
misiles,bomba,explosivos
misiles,explosivo,explosivos
misiles,daño,destruccion
misiles,expulsar,expulsar
misiles,fuego,fuego
misiles,enemigo,enemigo
misiles,atomico,bomba_atomica
misiles,opositor,enemigo
misiles,explosión,explosion
huracán,tempestad,devastador
huracán,desastre natural,desastre_natural
huracán,viento,aire
huracán,lluvia,lluvia
huracán,arrasa,devastador
huracán,efectos debastadores,devastador
huracán,naturaleza,naturaleza
huracán,truenos,tormenta
huracán,relampagos,tormenta
huracán,succiona,devastador
ajedrez,juego,juego
ajedrez,tabla,tablero
ajedrez,jugadores,relacional
ajedrez,piezas,piezas_tablero
ajedrez,reglas,instrucciones
ajedrez,diagonal,direccion
ajedrez,ganar,victoria
ajedrez,blanco,color_claro
ajedrez,negro,color_oscuro
ajedrez,sentados,accion_fisica
llanura,superficie,superficie
llanura,llano,paisaje
llanura,tierra,terrestre
llanura,cemento,material_construccion
llanura,calle,ruta
llanura,planicie,plano
llanura,defecto,defectos
llanura,hoyo,agujero
llanura,pampa,paisaje
llanura,paramo,paisaje
estatua,arte,arte
estatua,movilidad,estatico
estatua,relieve,texturas
estatua,inerte,estatico
estatua,,tamanos
estatua,vida,muerte
estatua,humano,ser_humano
estatua,animal,animal
estatua,parecido alguien,personas
estatua,admirable,admiracion
monarca,monarquia,monarquia
monarca,unico rey,realeza
monarca,,poder
monarca,soledad,soledad
monarca,reino,reinado
monarca,subditos,fieles
monarca,concentracion,autoridad
monarca,forma gobernar,gobierno
monarca,pais,nacion
monarca,reinar,monarquia
cadáver,muerte,muerte
cadáver,descomposicion,descomposicion
cadáver,halloween,festividad
cadáver,muertos,festividad
cadáver,huesos,huesos
cadáver,ataud,ataud
cadáver,blanco,color_claro
cadáver,tierra,inhumacion
cadáver,miedo,miedo
cadáver,inmovil,rigor_mortis
poblado,gente,sobrepoblado
poblado,sociedad,comunidad
poblado,espacio,sobrepoblado
poblado,personas,personas
poblado,terreno,terreno_delimitado
poblado,area,terreno_delimitado
poblado,distancia,distancia
poblado,sobrepoblacion,sobrepoblado
poblado,vivir apretados,hacinamiento
poblado,espacio personal,subjetivo
lamento,llorar,angustia
lamento,tristeza,angustia
lamento,sentimiento,sentimientos
lamento,perdida,perdidas
lamento,dolor,sufrimiento
lamento,pena,angustia
lamento,sufrimiento,sufrimiento
lamento,quejarse,afliccion
lamento,arrepentirse,arrepentido
lamento,deplorar,lamentarse
arreglo,mejorar,mejorar
arreglo,maquillar,maquillaje
arreglo,superficial,superficial
arreglo,adornar,decorativo
arreglo,flores,conjunto_floral
arreglo,beneficiar,beneficios
arreglo,estandar belleza,belleza
arreglo,cementerio,cementerio
arreglo,salir,escapar
arreglo,cara,partes_del_rostro
emoción,sentimiento,sentimientos
emoción,alegria,felicidad
emoción,amor,amor
emoción,euforia,euforia
emoción,lagrimas,angustia
emoción,orgullo,orgullo
emoción,expresar,expresion
emoción,contento,felicidad
emoción,feliz,felicidad
ingreso,entrar,entrada
ingreso,aceptar,aceptacion
ingreso,,adquirido
ingreso,incorporar,incorporar
ingreso,inscribir,inscripcion
ingreso,obtener,adquirido
ingreso,lograr,objetivos
ingreso,acceder,accesible
ingreso,afiliarse,inscripcion
ingreso,penetrar,penetrante
detalle,pequeño,pequeno
sanidad,salubridad,bienestar
sanidad,limpieza,higiene
sanidad,germenes,desinfeccion
sanidad,cuidado,precaucion
sanidad,higiene,higiene
sanidad,sanitario,sanitario
sanidad,putrefacto,descomposicion
sanidad,germecida,desinfeccion
mandato,letras,palabras
entidad,persona,personas
entidad,tipo,caracteristica
entidad,trabajo,oficio
entidad,raza,etnia
entidad,color,colores
entidad,,diferenciador
entidad,singular,unidad
entidad,unica,exclusivo
entidad,particular,unidad
entidad,actividad,actividad
reserva,guardar,almacenar
reserva,provision,provisiones
reserva,repuesto,repuestos
reserva,almacenamiento,almacenar
reserva,cautela,precaucion
reserva,cuidado,cuidadores
reserva,almacenar,almacenar
reserva,dejar,procrastinar
reserva,ahorro,ahorro
reserva,precaucion,precaucion
fortuna,dinero,dinero
fortuna,riqueza,riqueza
fortuna,billetes,dinero
fortuna,adquisicion,riqueza
fortuna,herencia,herencia
fortuna,millonario,riqueza
fortuna,bienes,patrimonio
fortuna,capital,dinero
fortuna,banco,banco
suspiro,alivio,alivio
suspiro,postre,postre
suspiro,relajación,tranquilidad
suspiro,exhausto,cansancio
suspiro,respiracion,respirar
suspiro,intenso,intensidad
suspiro,melancolico,melancolia
suspiro,pensativo,razonable
suspiro,aire,aire
suspiro,expulsión masiva aire,respirar
hoguera,brujas,brujeria
hoguera,calor,caliente
hoguera,fuego,fuego
hoguera,madera,madera
hoguera,tortura,tortura
hoguera,grito,sonido_agudo
hoguera,obscuro,oscuridad
hoguera,antiguo,antiguedad
hoguera,medieval,medieval
hoguera,amarrar,encarcelado
parcela,animales,fauna
parcela,,tamanos
parcela,verde,color_claro
parcela,casa,hogar
parcela,familia,familia
parcela,lugar,localidad
parcela,vacaciones,vacaciones
parcela,,inmensidad
parcela,patio,jardineria
espiral,test,instrumento_de_medicion
espiral,visión,visibilidad
espiral,ilusión,ilusion
espiral,fideo,comida
espiral,problema,dificil
espiral,complejidad,dificil
espiral,bucle,ciclo
espiral,vueltas,girar
espiral,infinito,infinito
espiral,negro,color_oscuro
anciana,vieja,vejez
anciana,pelo gris,pelo_canoso
anciana,anticuado,antiguedad
anciana,adorable,agradable
anciana,ropa tejida,tejer
anciana,cocinera,cocinar
anciana,gatos,animal_domestico
anciana,abuela,abuelos
anciana,malhumorada,malhumorado
anciana,pobre,pobreza
balanza,peso,medicion
balanza,justicia,justicia
balanza,igualdad,igualdad
balanza,derecho,derechos
balanza,carniceria,negocio
balanza,hierro,elemento_quimico
balanza,pesado,pesado
balanza,juego infantil,diversion
balanza,medir,medicion
balanza,calcular,matematicas
galaxia,inmenso,inmensidad
galaxia,,infinito
galaxia,oxigeno,asfixiante
galaxia,desconocido,desconocido
galaxia,unico,exclusivo
galaxia,planetas,astros
galaxia,sistema solar,constelaciones
galaxia,colores,colores
galaxia,temor,temor
galaxia,diminuto,pequeno
semilla,planta,naturaleza
semilla,base,superficie
semilla,crecer,crecimiento
semilla,cafe,bebida_caliente
semilla,fruta,frutas
semilla,verdura,verduras
semilla,delicada,fragil
semilla,contiene vida,vida
semilla,pequeña,pequeno
semilla,protegida,proteccion
viajero,mochila,contenedor
viajero,aventura,aventura
viajero,,novedad
viajero,miedo,miedo
viajero,persona,personas
viajero,trabajador,laborioso
viajero,emoción,emociones
viajero,planeado,planificar
viajero,espontaneo,espontaneo
viajero,amigos,amistad
cosecha,fruta,frutas
cosecha,campo,paisaje
cosecha,verdura,verduras
cosecha,trabajador,laborioso
cosecha,calor,temperatura
cosecha,agua,liquido
cosecha,amplio,amplitud
cosecha,seco,sequia
cosecha,cansador,cansancio
cosecha,comercio,negocio
madurez,adultez,adultos
madurez,independencia,independencia
madurez,crecer,crecimiento
madurez,hombre,masculino
madurez,mujer,femenino
