Palabra (concepto),Descripción,Codificación
Pensamiento,reflexión,reflexión
Pensamiento,elemento sumamente poderoso,poder
Seguridad,confianza,confianza
Seguridad,tranquilidad,tranquilidad
Seguridad,barrera de protección,barrera
Seguridad,fortaleza,fortaleza
Seguridad,disminuir el miedo,no miedo
Seguridad,ser admirar por el persona,admiración
Seguridad,no dejar espacio a el duda,no duda
Seguridad,poderoso herramiento para convencer a otro persona,herramienta
Seguridad,firmeza,firmeza
Seguridad,alarma anti robo,alarma
Agradecimiento,gratificación,gratitud
Agradecimiento,él producir luego de hacer uno favor,favor
Agradecimiento,cortesía,cortesía
Agradecimiento,uno persona quedar en deuda con otro,deuda
Agradecimiento,ser uno señal de aprecio por él que el otro hacer por uno mismo,aprecio
Agradecimiento,producir felicidad,felicidad
Agradecimiento,él representar generalmente solo por el palabra,palabra
Agradecimiento,acción desinteresada,desinteresadamente
Agradecimiento,empatir,empatía
Peligro,riesgo,riesgo
Peligro,inseguridad,inseguridad
Peligro,daño,daño
Peligro,veneno,veneno
Peligro,advertencia,advertencia
Peligro,precipicio,precipicio
Peligro,no ser compatible con seguridad,inseguridad
Peligro,miedo,miedo
Peligro,poder llevar a el muerte,muerte
Peligro,poder tener grave consecuencia,grave
Esperanza,luz,luz
Esperanza,felicidad,felicidad
Esperanza,paz,paz
Esperanza,blancura,blanco
Esperanza,solución de uno problema,solución
Esperanza,permitir luchar hasta el final,lucha
Esperanza,posibilidad de hacer algo,posibilidad
Esperanza,motivación,motivación
Esperanza,ilusión,ilusión
Esperanza,fantasía,fantasía
Plan,estrategia,estrategia
Plan,táctico,táctica
Plan,ingenio,ingenio
Plan,por él general ser grupal,grupal
Plan,complejidad,complejidad
Plan,su inicio ser con fin militar,militar
Plan,importante consecuencia,consecuencias
Plan,permitir organizar él,organización
Plan,buscar uno beneficio,búsqueda
Plan,indicar qué ser él que ir a hacer,hacer
Ansiedad,impaciencia,impaciencia
Ansiedad,gana de hacer algo,ganar
Ansiedad,nervio,nerviosismo
Ansiedad,producir sudoración en el mano,sudor
Ansiedad,descontrol,descontrol
Ansiedad,llevar a acción descontrolado,descontrol
Ansiedad,ser algo siempre negativo,negativo
Ansiedad,producir uno malestar,malestar
Ansiedad,desear de adelantar el tiempo,deseo
Acuerdo,negociación,negocios
Acuerdo,conllevar a uno beneficio mutuo,beneficios
Acuerdo,permitir progresar,progreso
Acuerdo,involucrar uno discusión previo,discusión
Acuerdo,punto de equilibrio,punto medio
Acuerdo,ser mucho difícil de lograr,dificultad
Acuerdo,poder ser entre 2 o mucho parte,dos o más partes
Acuerdo,forma de resolver conflicto,resolver conflicto
Acuerdo,tratar,trato
Acuerdo,él deber respetar,respeto
Plan,premeditación,premeditación
Plan,organización,organización
Plan,meticuloso,meticuloso
Plan,calculado,cálculo
Plan,certero,certero
Plan,permitir el coordinación interno,coordinación
Plan,ordenar idea,organización
Plan,cronológico,cronológico
Plan,objetivo claro,objetivos
Acuerdo,entendimiento,entendimiento
Acuerdo,comunicación,comunicación
Acuerdo,requerir el aceptación de el parte,aceptación
Acuerdo,él almacenir en el memoria,memoria
Acuerdo,útil frente a él ambiguo,útil
Acuerdo,él poder modificar en el futuro,modificable 
Acuerdo,código de confianza,confianza
Excusa,disculpa injustificado,injuntificada
Excusa,barrera del ser,barrera
Excusa,pretexto,pretexto
Excusa,pérdida de confianza,no confianza
Excusa,poco credibilidad,no credibilidad
Excusa,apelar a el sentimiento,apelación
Excusa,innecesario frente a el responsabilidad,innecesario
Excusa,motivo frente a irresponsabilidad,irresponsabilidad
Excusa,él oponer al hacer,no hacer
Excusa,buscar el perdón,perdón
Peligro,amenazar,amenaza
Peligro,miedo a ser dañar,miedo
Peligro,provocar comportamiento defensivo,defensa
Peligro,inducir estado de alerta,alerta
Peligro,alguno él preocupar más que otro,propensión
Peligro,opuesto a el seguridad,inseguridad
Peligro,yo enfocar totalmente en el,atención
Peligro,subir el adrenalina,adrenalina
Peligro,producir repulsión,repulsión
Peligro,él buscar minimizar,minimizar
Pensamiento,procesamiento de idea,idea
Pensamiento,él enmarcar en pasado o futuro,pasado/futuro
Pensamiento,yo alejar del presente,alejamiento
Pensamiento,cuestionamiento,cuastionamiento
Pensamiento,reflexión,reflexión
Pensamiento,razonamiento lógico,razonamiento
Pensamiento,susceptible a sufrir manipulación,manipulación
Pensamiento,cultivable desde el entendimiento,entendimiento
Pensamiento,influenciable por el personalidad,influencia
Pensamiento,cadena de el conciencia,conciencia
Definición,explicación,explicación
Definición,relatar el esencia,esencia
Definición,buscar el simpleza e universalidad,simplificación
Definición,detallar el significado,detallar
Definición,intentar objetivizar,objetivo
Definición,referencia,referencia
Definición,requerir credibilidad,credibilidad
Felicidad,estar idealizado del equilibrio,idealización
Felicidad,tender a asociar él con el positivismo,positivo
Felicidad,escudar frente a pensamiento dañino,escudo
Felicidad,energía desbordante,energía desbordante
Felicidad,optimismo descontrolado,optimismo
Felicidad,aceptación al misterio,aceptación
Felicidad,confianza,confianza
Felicidad,ligereza,ligrereza
Felicidad,motivación,motivación
Decisión,punto de inflexión,inflexión
Decisión,elección,elección
Decisión,prioridad,prioridad
Decisión,definir el futuro,futuro
Decisión,soler generar arrepentimiento,arrepentimiento
Decisión,deber meditar él,meditación
Decisión,repercutir,repercusiones
Decisión,elegir uno camino,elección
Culpa,emoción consecuente a hacer daño,emoción
Culpa,yo ahogar,ahogamiento
Culpa,yo alejar,alejamiento
Culpa,yo sentir avergonzado,vergüenza
Culpa,deber limpiar él para superar él,limpiar
Culpa,arrepentimiento,arrepentimiento
Culpa,posterior a experimentar el daño hecho a otro,post daño
Habilidad ,don,don
Habilidad ,facilidad,facilidad
Habilidad ,cultivado con el repetición,repetición
Habilidad ,ventaja,ventaja
Habilidad ,experencia,experiencia
Pensamiento,surgen en el cabeza,cabeza
Pensamiento,pensar,pensamiento
Pensamiento,todo persona él tener,humano
Pensamiento,ser abstracto,abstracción
Amenaza,ser uno acto,acción
Amenaza,ultimatum,ultimátum
Amenaza,peligro,peligro
Amenaza,cuando alguien tú advertir de algo,advertencia
Amenaza,cuando uno persona intimido a otro,intimidación
Razón,cuando alguien este en él correcto,correcto
Razón,motivo,motivación
Razón,propósito,propósito
Razón,cuando alguien tener inteligencia,inteligencia
Razón,ser el capacidad de cada persona,capacidad
Razón,raciocinio,razonamiento
Culpa,ser uno sentimiento,sentimiento
Culpa,cuando alguein cometer uno error,error
Culpa,infracción,infracción
Agradecimiento,gracias,gratitud
Agradecimiento,uno envíar uno saludo o uno regalo,regalo
Agradecimiento,ser uno demostración,demostración
Agradecimiento,gratificación,gratitud
Agradecimiento,cuando alguien retribuir algo,retribución
Obligación,estudiar,estudiar
Obligación,todo el mamá él tener,madres
Obligación,cuando uno trabajar,trabajo
Obligación,cuando uno él comprometer a algo,compromiso
Obligación,responsabilidad,responsabilidad
Obligación,uno tarea por hacer,hacer
Verdad,ser él contrario a mentira,no mentir
Verdad,ser uno valor,valor
Verdad,uno deber siempre decir él aunque duelar,deber
Verdad,ser algo bueno,bien
Verdad,cuando uno persona ser sincero,sinceridad
Verdad,ser abstracto,abstracción
Verdad,cuando uno persona ser franco de franqueza,franqueza
Excusa,cuando uno querer librar él de algo,librarse
Excusa,decir algo para poder aunsentar él a algo en donde yo haber comprometer,ausencia
Excusa,ser uno manera de mentir,mentira
Excusa,justificación,justificación
Excusa,cuando uno dar uno pretexto,pretexto
Peligro,cuando uno este indefenso,indefensión
Peligro,cuidado,cuidado
Peligro,riesgo,riesgo
Peligro,cuando uno correr riesgo de hacer cierto actividad,riesgo
Peligro,cuando ocurrir uno desgracia,desgracia
Peligro,amenazar,amenaza
Sugerencia,consejo,concejo
Sugerencia,advertencia,advertencia
Sugerencia,cuando dar mi opinión,opinión
Sugerencia,recomendación,recomendación
Sugerencia,idea que dar uno persona a otro,idea
Acuerdo,trato entre dos parte,trato
Acuerdo,tratar entre dos o más parte que beneficiar a todo,tratado
Plan,esquema mental para lograr uno meta,esquema
Plan,idea que llevar él paso para lograr algo,idea
Plan,uno idea con uno fin,idea
Ansiedad,estado de uno persona ante algo que él afectar,afectación
Ansiedad,él que tú dar cuando tener antojo de alguno comida o bebida,antojo
Ansiedad,trastorno que poder desembocar en grave adicciones,trastorno
Ansiedad,bruxismo,bruxismo
Peligro,señal de construcción que prohibir el paso bajo uno advertencia,avertencia
Peligro,él que usualmente deber evitar,evitación
Peligro,el riesgo de perder todo,riesgo
Peligro,estado de emergencia ante uno catástrofe,emergencia
Peligro,él que a veces aceptar saber el riesgo que poder traer,riesgo
Seguridad,él que senteír al ser uno niño en brazo de tu padre,padres
Seguridad,él que brindar el carabinero y el guardia,policias
Seguridad,estado de plenitud en el que no tú sentir bajo alguno peligro,plenitud
Seguridad,él que sient al hacer algo que saber que ser él correcto,correcto
Seguridad,él que sentar al tener el apoyo de el gente que tú importar,apoyo
Obligación,deber,deber
Obligación,calificación de uno acción a el que tú mandar,calificación
Obligación,el deber de ayudar a tu equipo de trabajo,deber
Obligación,él que tu padre tú imponer en casa,padres
Amenaza,cuando alguien hablar demasiado usualmente tú tratar de intimidar,intimidación
Amenaza,estado que sient al estar bajo peligro,peligro
Excusa,él que diz para safar tú de hacer alguno deber,safarse
Excusa,invento verbal de uno plan para lograr evitar uno compromiso,no compromiso
Pensamiento,él que tener para existir,existir
Pensamiento,uno acto mental,mente
Pensamiento,él que tener en tu mente al imaginar historia falso pasar él rollo,imaginación
Compasión,él que tener al ayudar a uno persona,ayuda
Compasión,misericordia,misericordia
Compasión,perdonar al culpable,perdón
Definición,descripcion,descripción
Definición,el significado de algo ser uno,significado
Definición,dicccionario,diccionario
Definición,cuando no entender algo necesitar uno,necesario
Definición,forma mas explicitar de entender algo,entendimiento
Definición,explicar uno palabra de mejor manera,explicación
Felicidad,emoción,emoción
Felicidad,sensacion de estar satisfecho,satisfacción
Felicidad,cuando hacer algo que yo gustar yo provocar  ,gusto
Felicidad,contrario a tristeza,no tristeza
Felicidad,sentimiento,sentimiento
Felicidad,cuando algo salir bien yo provocar,bien
Acuerdo,coincidir en algo,coincidencia
Acuerdo,cuando dos persona querer reunir él llegar a uno,dos o más partes
Acuerdo,planificar hacer algo,plan
Acuerdo,quedar con alguien a hacer algo,quedar
Acuerdo,promesa,promesa
Ansiedad,insatisfacón,insatisfacción
Ansiedad,incomodidad,incomodidad
Ansiedad,necesidad de algo inalcansable  ,necesario
Ansiedad,busquedar de algo inaccequible,búsqueda
Ansiedad,querer hacer algo rápido,querer
Ansiedad,no poder esperar,no esperar
Sugerencia,consejo,concejo
Sugerencia,ayuda,ayuda
Sugerencia,cuando necesitar ayuda sobre algo pedir uno,ayuda
Sugerencia,preguntar por él que el otro creer que ser mejor,preguntar
Razón,estar en él correcto,correcto
Razón,argumento,argumentación
Razón,explicacion para tener uno razon,explicación
Razón,si él algo que tú no tener el,saber
Razón,explicacion para hacer algo,explicación
Razón,motivo para hacer algo,motivación
Ganancia,rentabilidad,rentabilidad
Ganancia,cuando vendo algo obtener uno,ventas
Ganancia,obtener algo,obtención
Ganancia,en el venta él buscar uno,ventas
Ganancia,dinero,dinero
Ganancia,el empresa poco rentable ser el que tener poco,empresas
Ganancia,contrario a perder,no perder
Decisión,a hacer algo,acción
Decisión,escoger,elección
Decisión,declinar yo por algo,declinación
Decisión,cuando estar entre dos cosa deber tomar uno,elección
Decisión,preferir,preferencia
Honestidad,decir el verdad,verdad
Honestidad,sinceridad,sinceridad
Honestidad,ser transparente,transparencia
Honestidad,para decir el cosa que sentir necesitar uno gran,decir
Obsesión,necesidad de hacer algo,necesario
Obsesión,pensar mucho en algo,pensamiento
Obsesión,pensar en algo todo el tiempo,pensamiento
Obsesión,formar poco sano de querer hacer algo,no salud
Obsesión,cuando él pensar mucho en algo que yo gustar,pensar mucho
Obsesión,cuando querer mucho repetir algo yo provocar uno,repetición
Obsesión,ser uno enfermedad,enfermedad
Obsesión,trastorno mental,trastorno
Obsesión,solo querer uno cosa,sólo una
Obsesión,necesidad de algo,necesario
Obsesión,enfocar él solo en uno cosa,atención
Obsesión,no poder vivir sin algo,no vivir
Obsesión,no querer compartir algo,no compartir
Ansiedad,estar natural,natural
Ansiedad,soler dar él en momento incomodo,incomodidad
Ansiedad,ser uno forma de sentir él,sentimiento
Ansiedad,no dejar dormir,insomnio
Ansiedad,suceder cuando querer que algo pasar rapido,rápidez
Ansiedad,él poder reducir pero no controlar,descontrol
Ansiedad,en exceso poder ser malo,mal
Honestidad,valor,valor
Honestidad,virtud,virtud
Honestidad,él desarrollar,desarrollo
Honestidad,ser uno principio,principio
Honestidad,a el persona él agrar,agradable
Honestidad,ser necesario,necesario
Honestidad,mucho gente no él tener,muchos
Honestidad,dificil de efectuar,dificultad
Honestidad,el buena persona él tener,bien
Éxito,logro,logro
Éxito,asaño,asaña
Éxito,él sentir bien,bien
Éxito,él necesitar esfuerzo,esfuerzo
Éxito,todo poder lograr él,logro
Éxito,él necesitar disposicion,disposicion
Éxito,ser a él que uno aspirar,aspiraciones
Éxito,poder tener diferente significado para cada persona,personal
Éxito,meta claro,meta
Éxito,él buscar uno objetivo personal,objetivos
Amenaza,incomodo,incomodidad
Amenaza,acecha,acecha
Amenaza,este presente,presente
Amenaza,ser malo,mal
Amenaza,cambiar el actitud de el persona,disuasión
Amenaza,no él poder evitar,inevitable
Amenaza,para cada persona ser diferente,diferentes
Amenaza,no él poder escapar,no escape
Amenaza,tú disgustir sentir él,enojo
Plan,pensamiento,pensamiento
Plan,razonamiento logico,razonamiento
Plan,planificacion previa,previo
Plan,él tú ocurrir idea,idea
Plan,buscar lograr cierto objetivo,búsqueda
Plan,ayuda a organizarce,ayuda
Plan,poder ser entre varios persona o solo,personal/grupal
Plan,todo hacer alguno,todos
Plan,poder ser buen,bien
Plan,poder no funcionar,no funcionar
Seguridad,bienestar,bienestar
Seguridad,ser uno sentimiento personal,sentimiento
Seguridad,todo querer sentir yo asi,todos
Seguridad,en chile él este perder,no hay en Chile
Seguridad,él necesitar reja,rejas
Seguridad,él usar candado,candados
Seguridad,proteccion par alguien o algo,protección
Seguridad,el policia el proteger,policias
Seguridad,alguno país tener ma que otro,países
Seguridad,el carcel debierar tener él,carcel
Compasión,sentimiento,sentimiento
Compasión,yo llevar a hacer acción por alguien,acción
Compasión,persona mas fria él tener menos,no personas frías
Compasión,este en el naturaleza humano,humano
Compasión,producir algo internamente en él espiritual,interno
Compasión,ser buen,bien
Compasión,yo ayudar a ser mas solidario,ayuda
Compasión,yo ayudar a pensar en el progimo,pensamiento
Compasión,el gente buen él tener mas presente,bien
Definición,describir algo,descripción
Definición,ser personal,personal
Definición,depender del punto de vista de cada uno,punto de vista
Definición,para alguno cosa ser mas complicado,complicado
Definición,él necesitar previo conocimiento,conocimiento
Definición,todo él haber hacer,todos
Definición,servir para que otro entienda cierto cosa,entendimiento
Definición,ayuda a comunicarno,ayuda
Definición,él necesitar observacion y enterder,entendimiento
Definición,tender a ser objetivo,objetivo
Culpa,sentimiento,sentimiento
Culpa,estado humano,humano
Culpa,suceder cuando hiciste algo malo,mal
Culpa,alguno él sentir mas que otro,propensión
Culpa,él sentir mal,mal
Culpa,poder durar mucho poco o mucho tiempo,mucho/poco
Culpa,generalmente haber que saciar él con alguno accion,acción
Culpa,ataca mentalmente,ataque
Culpa,cuando él terminar ser uno alivio,alivio
Amenaza,peligro,peligro
Amenaza,atacante,ataque
Amenaza,victimo,victima
Amenaza,tener uno fin,final
Amenaza,poder agredir,agresión
Amenaza,incitar a el violencia,violencia
Amenaza,perjudicar a otro,perjuicio
Destreza,afinidad con algo,afinidad
Destreza,capacidad,capacidad
Destreza,presicion para hacer algo,precisión
Destreza,habilidad,habilidades
Pensamiento,siempre constante,constante
Pensamiento,innato,innato
Pensamiento,razonamiento,razonamiento
Pensamiento,consciente,conciencia
Seguridad,proteccion,protección
Seguridad,sentir él seguro con en,sentimiento
Seguridad,llevar a no preocupar él ante distinto situación,no preocupación
Seguridad,comodidad,comodidad
Seguridad,sentir él protegido ante peligro,protección
Agradecimiento,tener que ver con el respeto,respeto
Agradecimiento,venir en respuesta de el ayuda que alguien él otorgar a otro,ayuda
Agradecimiento,dar el gracia demostrar educacion básica,gratitud
Agradecimiento,yo él enseñar desde pequeño,enseñanza
Agradecimiento,deberio mantener él a trav del tiempo,constante
Agradecimiento,generar estado animico positivo,ánimo
Peligro,no haber seguridad,inseguridad
Peligro,poder ser considerar como amenaza,amenaza
Peligro,tender a reaccionar con el miedo,miedo
Peligro,ansiedad,ansiedad
Peligro,adrenalín,adrenalina
Esperanza,tener confianza en algo,confianza
Esperanza,creer que alguno situacion saldra como él esperar,creencia
Esperanza,ser él ultimo q él perder,lo último que se pierde
Esperanza,tener relacion con el fe,fe
Esperanza,religion,religión
Plan,anticipar,anticipación
Plan,tomar en cuenta distinto factor,personal/grupal
Plan,buscar uno solucion frente a algun problema,solución
Plan,predisposicion a uno accion,predisposición
Ansiedad,estrés,estrés
Ansiedad,generar problema a el largo,problemas
Ansiedad,afectar estado mental,mental
Ansiedad,afectar al eje hpa,eje HPA
Acuerdo,tratar,trato
Acuerdo,decisión en conjunto,decisión
Acuerdo,toma de desición,decisión
Acuerdo,poder ser entre 1 o mas participantr,dos o más partes
Acuerdo,ser como uno tratado,tratado
Habilidad ,cualidad,cualidad
Habilidad ,medir el capacidad,capacidad
Habilidad ,todo el persona contar con él,capacidad
Habilidad ,él trabajar para perfeccionar él,perfecionamiento
Habilidad ,el gente con discapacidad él costar conseguir él,no discapacidad
Ansiedad,siempre aparecer cuando estar estreado,estrés
Ansiedad,provocar que andes desconcentrado,desconcentración
Ansiedad,tú aparce antes de entrar a uno evaluación,evaluación
Ansiedad,aparecer cuando tú enfrentar a algo nuevo,novedad
Desesperación,aparecer cuando no ver más alternativo para resolver uno problema,no alternativa
Desesperación,cuando tú enfrentar a algo desconocido,desconocido
Desesperación,cuando no saber que más hacer para salvar o arreglar el situación,no acción
Desesperación,en su mayoría él observar más en mujer que en hombre,femenino
Desesperación,uno poder actuar irracional e inconciente bajo el efecto del concepto,irracional
Desesperación,ser uno emoción,emoción
Honestidad,cualidad,cualidad
Honestidad,fiel,fiel
Honestidad,siempre deber existir en uno relación de pareja,relación
Honestidad,cualidad moral,moral
Honestidad,ser transparente ante el dema,transparencia
Honestidad,no haber que guardar él secreto,no secretos
Honestidad,hablar siempre con el verdad,verdad
Honestidad,expresar él que uno sentir sin preocupar él en el consecuencia que traer dicer él,expresión
Oportunidad,ventana para poder lograr algo,ventana
Oportunidad,esperanza,esperanza
Oportunidad,posibilidad,posibilidad
Oportunidad,posibilidad de surgir,posibilidad
Oportunidad,posibilidad de hacer algo que siempre quisiste y nunco haber poder,posibilidad
Éxito,cualidad,cualidad
Éxito,lograr el meta propuesta,logro
Éxito,poder ser él uno persona uno idea uno proyecto etc.,idea
Éxito,poder ser personal o grupal,personal/grupal
Éxito,grandeza,grandeza
Compasión,cualidad,cualidad
Compasión,apiadar él,piedad
Compasión,dio tener ese cualidad con yo,Dios
Compasión,empatir,empatía
Compasión,apiádate de mi por favor,piedad
Razón,racional,razonamiento
Razón,característico,características
Razón,pensamiento,pensamiento
Razón,yo hacer uso de él cada vez que pensar,pensamiento
Razón,él tener todo el ser humano,humano
Razón,para argumentar él poder usar varios de él,argumentación
Razón,argumento,argumentación
Obsesión,manir,manía
Obsesión,él padecer el acumulador,acumulación
Obsesión,cualidad,cualidad
Obsesión,él llamar igual que uno galleta costa que parecer barquillo relleno,galletas
Obsesión,locura,locura
Obsesión,coleccionador,colecionar
Obsesión,como consecuencia poder traer rabía ira y descontrol de el persona,descontrol
Ganancia,beneficio,beneficios
Ganancia,utilidad,utilidad
Ganancia,ingreso,ingreso
Ganancia,el empresa él mover por tener él,empresas
Ganancia,estar presente en finanza y economía,finanzas
Ganancia,el contador ser el que él calcular,contadores
Ganancia,normalmente él medir en cantidad de dinero,dinero
Destreza,competencia,competencia
Destreza,habilidad,habilidades
Destreza,capacidad para competir en determinado área,capacidad
Destreza,él decir este concepto cuando ver que uno persona poseer habilidad en determinado campo,habilidades
Destreza,práctico,práctica
Destreza,talento,talento
Culpa,angustiar,angustia
Culpa,sentimiento que tener cuando decir algo indebido a alguien,indebido
Culpa,sentimiento presente cuando obramos de mala manera,mal
Culpa,ligado al arrepentimiento,arrepentimiento
Culpa,estar emocional previo a el búsqueda de perdón,emoción
Felicidad,estar emocional pleno,plenitud
Felicidad,vario de persona a persona poder responder a distinto objeto,personal
Felicidad,sensación de plenitud,plenitud
Felicidad,estar emocional alegre,alegría
Pensamiento,cavilación,cavilación
Pensamiento,hecho mental que yo hacer recordar o surgir idea nuevo,mente
Pensamiento,él generar el acción al profundizar sobre alguno evento,profundizar
Pensamiento,ser común ver a el adulto tener este acción frente el futuro,futuro
Pensamiento,él ligar a el creatividad y el idea,creatividad
Pensamiento,proceso interno mental sobre algo,mental
Honestidad,acción de decir el verdad,verdad
Honestidad,valor correspondiente a alguien que no miente,valor
Honestidad,ligado a el veracidad,verdad
Honestidad,capacidad de expresar estado interno complicado a otro,expresión
Honestidad,él asociar a el persona directo,directo
Honestidad,claridad,claridad
Desesperación,estado angustioso,angustia
Desesperación,cuando él perder algo valioso entrar en uno estado de preocupación,perdida 
Desesperación,más que el preocupación,preocupación
Desesperación,usualmente el persona que pasar por este necesitar ayuda externo,ayuda
Desesperación,situación que ir más allo de el limit de el persona y él producir ansiedad,ansiedad
Desesperación,ansiedad,ansiedad
Obsesión,dependencia hacia uno objeto o persona aunque yo hacer mal,dependencia
Obsesión,asociado al trastorno compulsivo,trastorno
Obsesión,gusto sobreexagerado a uno determinado cosa,sobre exageración
Obsesión,desear de algo en exceso,deseo
Obsesión,en el relación tormentosa ya no él hablar de amor sino de este transtorno,confución amor
Oportunidad,privilegio de poder demostrar tu habilidad y capacidad en algo mucho solicitado,privilegío
Oportunidad,momento donde él abrir espacio para el inclusión de alguno concepto o persona,momento
Oportunidad,privilegio de perfeccionarte en uno determinado área,privilegío
Seguridad,calma,calma
Seguridad,tranquilidad,tranquilidad
Seguridad,protección,protección
Seguridad,autoestima retratado en el caminar y hablar,autoestima
Seguridad,confianza,confianza
Seguridad,él contrario a tener temor y miedo,no temor
Definición,plasmar determinado concepto,concepto
Definición,ampliación de uno término para su entendimiento,término
Definición,establecer límite,límite
Culpa,sentimiento que él sentir al haber cometer uno acción que él saber ser incorrecta o indebidar,mal
Culpa,sentimiento de remordimiento por uno acto o palabra dicho,remordimiento
Culpa,peso moral producto de uno hecho incorrecto,peso
Acuerdo,trato entre 2 o más persona,trato
Acuerdo,trato promesa o compromiso de algo entre uno par o uno grupo de individuo,trato
Acuerdo,compromiso hecho mediante palabra,compromiso
Ganancia,cantidad de remuneración ya ser en dinero tributo o especie,remuneración
Ganancia,dinero generado producto de uno trabajo o uno trueque,dinero
Agradecimiento,acción realizado cuando él querer atribuir uno acto o uno hecho que producir resultado beneficioso para el receptor,acción
Agradecimiento,acto de dar el gracia respecto a algo,gratitud
Pensamiento,estado que yacer en el mente de el persona,mente
Pensamiento,figuración mental respecto a letra objeto persona cosa etc.,mente
Pensamiento,representación mental respecto a algo o alguien,mente
Felicidad,buen sentimiento que él dar como resultado de uno hecho positivo,bien
Felicidad,estar similar a el alegría que él dar tras obtener hecho beneficioso,alegría
Felicidad,estado de ánimo positivo y beneficioso para el organismo,ánimo
Honestidad,carácterístico de el personalidad que él dar cuando uno persona ser verdadero con su acto y palabra,verdad
Honestidad,carácterística que él dar en persona cuyo palabra tener cohesión con su hecho,cohesión
Honestidad,característica que él dar en persona que no mentar y actuan de manera correcto respecto también a él que pensar,no mentir
Razón,aspecto que permitir tener uno pensamiento lógico,lógica
Razón,aspecto que permitir a uno persona saber él que estar bien y mal,bien/mal
Amenaza,aviso de que uno acción tuya poder gatillar uno reacción en otro persona generalmente negativo,advertencia
Amenaza,advertencia acerca de algo,advertencia
Excusa,palabra que servir para tapar uno acto que saber ser incorrecto,tapar
Obligación,deber,deber
Obligación,tener que hacer algo si o si,hacer
Excusa,justificacion,justificación
Excusa,justificar algo,justificación
Excusa,decir algo para salir de aprieto,salir de apretios
Habilidad ,capacidad de hacer algo,hacer
Habilidad ,existir mucho tipo,muchos
Habilidad ,ser diferente en cada persona,diferentes
Habilidad ,si él ser bueno en algo él tener desarrollado ese,bien
Felicidad,excitado,excitación
Felicidad,emocionado,emoción
Felicidad,alegrio,alegría
Plan,para hacer algo él creer uno,hacer
Plan,para llevar a cabo uno proyecto primero él deber hacer uno,proyecto
Oportunidad,poder hacer algo,hacer
Oportunidad,que él de el contexto para hacer algo,contexto
Honestidad,decir el verdad,verdad
Honestidad,ser transparente,transparencia
Honestidad,no mentir,no mentir
Verdad,cuando uno ser honesto decir el,honestidad
Verdad,no mentir,no mentir
Verdad,algo que ser asi,en sí
Desesperación,angustiar,angustia
Desesperación,perder el control,incontrolable
Desesperación,estar preocupado,preocupación
Desesperación,sin esperanza,desesperanza
Razón,logico,lógica
Razón,pensar,pensamiento
Peligro,ser malo,mal
Peligro,ser dañino,daño
Peligro,uno poder salir perjudicado cuando uno él él enfrentar,perjuicio
Peligro,adevertencia,advertencia
Peligro,cuidado,cuidado
Peligro,amenazar,amenaza
Peligro,estar bajo alguno tipo de riesgo,riesgo
Peligro,poder ocurrir uno desgracia indeseado,desgracia
Peligro,inerperado,inesperado
Culpa,ser psicológico,psicológico
Culpa,uno él tener después de hacer algo que no ser correcto,no correcto
Culpa,uno él tener después de haber cometer alguno error,error
Culpa,uno él sentir responsable de él ocurrido,responsabilidad
Culpa,ser uno falta,falta
Culpa,situación después de uno delito,delito
Culpa,arrepentimiento,arrepentimiento
Culpa,poder causar enfermedad mental,enfermedad
Culpa,ocultar respecto a algo,ocultar
Culpa,dar él cuenta del error y no querer contar él,error
Honestidad,ser algo bueno,bien
Honestidad,el gente ser admirar cuando ser de este forma,admiración
Honestidad,creer confianza,confianza
Honestidad,traer beneficio,beneficios
Honestidad,el político generalmente no él ser,no politicos
Honestidad,el ladrón tampoco él ser,no delincuencia
Honestidad,ser uno virtud,virtud
Honestidad,ser honroso para uno,honor
Honestidad,cualidad de uno persona que generar confianza,confianza
Razón,él utilizar a cada segundo,siempre
Razón,ayuda a tomar decisión,ayuda
Razón,ser él que uno persona terco no ir a transar,terquedad
Razón,reflexión al respecto de cierto actitud,reflexión
Razón,dicernimiento al respecto de el situación,discernimiento
Razón,poder de elección,elección
Razón,capacidad de actuar de uno persona sobre el situación de el vida,hacer
Agradecimiento,bondad,bondad
Agradecimiento,alegría con el situación y con uno persona,alegría
Agradecimiento,cariño,cariño
Agradecimiento,felicidad ante el situación,felicidad
Agradecimiento,esperanza,esperanza
Agradecimiento,ayuda recibido,ayuda
Acuerdo,tratar,trato
Acuerdo,negocio,negocios
Acuerdo,prosperidad económico,prosperidad
Acuerdo,poder tener uno marco legal,legal
Acuerdo,reunión,reunión
Verdad,poco persona él hacer,pocas personas
Verdad,ser algo mucho valorado,valor
Verdad,mucho vez él él asociar a el persona que ser directo con su palabra,directo
Verdad,ser uno respuesta sobre lógica,lógica
Verdad,uno esperar que el político siempre yo decir este,politicos no
Verdad,este mucho asociado a el confianza,confianza
Verdad,no existir uno absoluto,no absoluta
Verdad,sinceridad,sinceridad
Verdad,cuando uno decir el cosa con franqueza,franqueza
Verdad,aseveración,aseveración
Esperanza,amor,amor
Esperanza,renacer,renacer
Esperanza,cuando uno pensar que tener todo perdido pero él abrir uno brecha,creencia
Esperanza,no perder nunca el fe,fe
Esperanza,tener confianza que algo ir a suceder,confianza
Esperanza,estar certero de el situación,certeza
Esperanza,creencia,creencia
Esperanza,ser uno promesa que esperar que él cumplir alguno día,promesa
