ID;Concepto;respuesta;Code
60bae09961af203bacbbd937;leaf;green;green
63614f71fa75fcbcee84f2ac;leaf;a leaf is typically green in summer.;seasonal change
63614f71fa75fcbcee84f2ac;leaf;a leaf will change colors in the autumn.;color
63614f71fa75fcbcee84f2ac;leaf;a leaf will fall off the tree in autumn.;falling
63614f71fa75fcbcee84f2ac;leaf;a leaf will regrow in spring;growth
63614f71fa75fcbcee84f2ac;leaf;a leaf absorbs sunlight like a solar panel;photosynthesis
63614f71fa75fcbcee84f2ac;leaf;a leaf has veins running water to the tips.;veins
63af5c586c05eee8c3d03730;leaf;Extensuion;growth
63af5c586c05eee8c3d03730;leaf;Integral part of leaf;plant part
63af5c586c05eee8c3d03730;leaf;Part of plants framework;plant structure
63af5c586c05eee8c3d03730;leaf;Necessary for ecosystem;ecological role
63af5c586c05eee8c3d03730;leaf;Food for insects and animals;food source
63af5c586c05eee8c3d03730;leaf;Provides cushioning for plants;protection
64bdfd7695f5559fff6d6817;leaf;Changes colors;seasonal change
64bdfd7695f5559fff6d6817;leaf;Grows on trees;growth
64bdfd7695f5559fff6d6817;leaf;Falls off of trees during winter;seasonal change
64bdfd7695f5559fff6d6817;leaf;Turns red and orange during fall.;seasonal change
64bdfd7695f5559fff6d6817;leaf;Provides shade while on a tree;shade
64bdfd7695f5559fff6d6817;leaf;Can come in various shapes;shape variation
64de1dc625bd889292e88fb2;leaf;part of a pant;plant part
64de1dc625bd889292e88fb2;leaf;food source;food source
64de1dc625bd889292e88fb2;leaf;produces oxygen;oxygen production
64de1dc625bd889292e88fb2;leaf;green;green
64de1dc625bd889292e88fb2;leaf;creates shade;shade
64de1dc625bd889292e88fb2;leaf;feeds the plant;plant nourishment
65bdfc6f682b5c9af4b633b1;leaf;Plays a key role in photosynthesis, converting sunlight into energy for the plant;photosynthesis
65bdfc6f682b5c9af4b633b1;leaf;Typically green due to chlorophyll, which helps in capturing light;chlorophyll
65bdfc6f682b5c9af4b633b1;leaf;Contains a network of veins that transport water and nutrients;veins
65bdfc6f682b5c9af4b633b1;leaf;Varies widely in shape and size depending on the plant species;shape variation
65bdfc6f682b5c9af4b633b1;leaf;Often shed seasonally, particularly in deciduous trees;seasonal change
65bdfc6f682b5c9af4b633b1;leaf;Can have different textures, such as smooth, jagged, or waxy, depending on the plant’s adaptation;texture
663bb0d5572a24c8014255e0;leaf;they grow on trees and bushes;growth
663bb0d5572a24c8014255e0;leaf;there are many different kinds;variety
663bb0d5572a24c8014255e0;leaf;the color changes;seasonal change
663bb0d5572a24c8014255e0;leaf;they fall off branches when the weather gets cold;seasonal change
663bb0d5572a24c8014255e0;leaf;they play a part in keeping the air clean;oxygen production
663bb0d5572a24c8014255e0;leaf;they all have stems;stems
663f558889f2441837da5833;leaf;Grows on plants, trees, and shrubs;plant
663f558889f2441837da5833;leaf;Essential for photosynthesis and growth;photosynthesis
663f558889f2441837da5833;leaf;Varied shapes, sizes, and colors;shape variation
663f558889f2441837da5833;leaf;Provides food and shelter for wildlife;food source
663f558889f2441837da5833;leaf;Changes color with seasons (e.g., autumn foliage);seasonal change
663f558889f2441837da5833;leaf;Falls off trees during autumn or dry seasons;falling
66460c94a036f2e37950994d;leaf;green color;green
66460c94a036f2e37950994d;leaf;process of photosynthesis;photosynthesis
66460c94a036f2e37950994d;leaf;has veins;veins
66460c94a036f2e37950994d;leaf;has stomata;stomata
66460c94a036f2e37950994d;leaf;leaf cycle;seasonal change
66460c94a036f2e37950994d;leaf;leaf arrangement;plant structure
6649b007a05647e27f62b71f;leaf;Looks attractive;beauty
6649b007a05647e27f62b71f;leaf;Are mostly green;green
6649b007a05647e27f62b71f;leaf;Always at the stems;stems
6649b007a05647e27f62b71f;leaf;Serve as medium to which plant grows;plant growth
6649b007a05647e27f62b71f;leaf;Serve as flowers;flowers
6649b007a05647e27f62b71f;leaf;Some edibles;edible
664a4648a07bac3059d69442;leaf;The thing on trees;trees
664a4648a07bac3059d69442;leaf;green or red;color
664a4648a07bac3059d69442;leaf;falls off trees and is flammable;falling
664a4648a07bac3059d69442;leaf;gets stuck to feet and car tires;messy
664a4648a07bac3059d69442;leaf;leaf piles up;messy
664a4648a07bac3059d69442;leaf;can show what nature is like dead or alive;nature health
664d1b368228bb6de28e1808;leaf;either brown, orange, red, yellow, or green;color
664d1b368228bb6de28e1808;leaf;grows on a tree;growth
664d1b368228bb6de28e1808;leaf;falls to the ground in the autumn;seasonal change
664d1b368228bb6de28e1808;leaf;are a part of a plant;plant part
664d1b368228bb6de28e1808;leaf;food for some insects;food source
664d1b368228bb6de28e1808;leaf;crunchy;texture
667829b2f9e8b9279fe737e9;leaf;grows on trees or plants;growth
667829b2f9e8b9279fe737e9;leaf;varying shapes depending on the plant it grew on;shape variation
667829b2f9e8b9279fe737e9;leaf;gathers sunlight for the plant;photosynthesis
667829b2f9e8b9279fe737e9;leaf;can signal the health of its plant;nature health
667829b2f9e8b9279fe737e9;leaf;leaves from trees fall in the autumn;seasonal change
667829b2f9e8b9279fe737e9;leaf;are beneficial to the greater natural system;ecological role
6679905506808a522a2451f2;leaf;grean;green
6679905506808a522a2451f2;leaf;lush;beauty
6679905506808a522a2451f2;leaf;fall colors;seasonal change
6679905506808a522a2451f2;leaf;shade;shade
6679905506808a522a2451f2;leaf;breeze;breeze
6679905506808a522a2451f2;leaf;maple;maple
667e981e0487e84f8b2e31da;leaf;part of a plant;plant part
667e981e0487e84f8b2e31da;leaf;green and other colors too;color
667e981e0487e84f8b2e31da;leaf;stems from the branches and grows;growth
667e981e0487e84f8b2e31da;leaf;when plucked can die and wither away;decay
667e981e0487e84f8b2e31da;leaf;changes colors in different seasons;seasonal change
667e981e0487e84f8b2e31da;leaf;can be beautiful;beauty
66b38dfd2ee8833d736e4eb4;leaf;absorbs sunlight;photosynthesis
66b38dfd2ee8833d736e4eb4;leaf;requires water;plant nourishment
66b38dfd2ee8833d736e4eb4;leaf;eaten by animals;food source
66b38dfd2ee8833d736e4eb4;leaf;has viens;veins
66b38dfd2ee8833d736e4eb4;leaf;plant's lifeforce;photosynthesis
66b38dfd2ee8833d736e4eb4;leaf;is a limb of plants;plant part
66be73fb77e4690f2ba1e7ee;leaf;Trees, brush, pages;trees
66be73fb77e4690f2ba1e7ee;leaf;Brush, blowing, tree stump,;brush
66be73fb77e4690f2ba1e7ee;leaf;Fall;seasonal change
66be73fb77e4690f2ba1e7ee;leaf;Outdoors, kids, snakes;outdoors
66be73fb77e4690f2ba1e7ee;leaf;House, yard, forest;yard
66be73fb77e4690f2ba1e7ee;leaf;Lake, scenery;beauty
66c65480c7bbaea3315697a1;leaf;plant;plant
66c65480c7bbaea3315697a1;leaf;water catcher;water retention
66c65480c7bbaea3315697a1;leaf;way to determine a plant;plant identification
66c65480c7bbaea3315697a1;leaf;provides shade;shade
66c65480c7bbaea3315697a1;leaf;can provide camouflage;protection
66c65480c7bbaea3315697a1;leaf;food;food source
66cc941dd539def77aa507cd;leaf;green;green
66cc941dd539def77aa507cd;leaf;alive;alive
66cc941dd539def77aa507cd;leaf;oxygen;oxygen production
66cc941dd539def77aa507cd;leaf;natural;natural
66cc941dd539def77aa507cd;leaf;life;life
66cc941dd539def77aa507cd;leaf;photosynthesis;photosynthesis
5b2812458ecf3f000161aca7;mountain;incredibly old;ancient
5b2812458ecf3f000161aca7;mountain;also creates natural divisions between lands;barrier
5b2812458ecf3f000161aca7;mountain;has its own interesting specific species, like mountain goats;goats
5b2812458ecf3f000161aca7;mountain;can also be deadly;dangerous
5b2812458ecf3f000161aca7;mountain;also quite big;large
5b2812458ecf3f000161aca7;mountain;unfortunately sometimes full of coal;resource
6044dfc230e44b5793804ba6;mountain;a large rock formation;rocks
6044dfc230e44b5793804ba6;mountain;a large peak in nature;peak
6044dfc230e44b5793804ba6;mountain;a large rocky mound;rocks
6044dfc230e44b5793804ba6;mountain;a rock mound covered with plants;vegetation
6044dfc230e44b5793804ba6;mountain;a high peak;peak
6044dfc230e44b5793804ba6;mountain;a prominent mound;mound
63614f71fa75fcbcee84f2ac;mountain;tall;tall
63614f71fa75fcbcee84f2ac;mountain;have snow on top;snow-capped
63614f71fa75fcbcee84f2ac;mountain;have caves;caves
63614f71fa75fcbcee84f2ac;mountain;have springs;water source
63614f71fa75fcbcee84f2ac;mountain;some are buried pyramids;mystery
63614f71fa75fcbcee84f2ac;mountain;some are ancient civilizations melted to stone;ancient
64de1dc625bd889292e88fb2;mountain;very large;large
64de1dc625bd889292e88fb2;mountain;taller than everything around it;tall
64de1dc625bd889292e88fb2;mountain;touches the clouds;tall
64de1dc625bd889292e88fb2;mountain;dangerous to climb;dangerous
64de1dc625bd889292e88fb2;mountain;beautiful;beauty
64de1dc625bd889292e88fb2;mountain;a home for some animal species;habitat
6501fa22f5070cd868ef3555;mountain;Daunting;daunting
6501fa22f5070cd868ef3555;mountain;great place for hiking;hiking
6501fa22f5070cd868ef3555;mountain;massive;large
6501fa22f5070cd868ef3555;mountain;Blocks the sun;barrier
6501fa22f5070cd868ef3555;mountain;Fun to climb;climbing
6501fa22f5070cd868ef3555;mountain;Most fun thing to observe in nature;beauty
65bdfc6f682b5c9af4b633b1;mountain;High above the surrounding terrain, often with significant altitude;elevation
65bdfc6f682b5c9af4b633b1;mountain;Comprised of rocks, cliffs, and rugged landscapes;rugged terrain
65bdfc6f682b5c9af4b633b1;mountain;Peaks are often covered in snow, especially in colder climates;snow-capped
65bdfc6f682b5c9af4b633b1;mountain;Home to diverse flora and fauna, often unique to the mountain environment;biodiversity
65bdfc6f682b5c9af4b633b1;mountain;Subject to natural erosion processes like wind, water, and ice;erosion
65bdfc6f682b5c9af4b633b1;mountain;Popular for outdoor activities like hiking, climbing, and skiing;outdoors
65cb7daf7a0c6cb131efe491;mountain;high;tall
65cb7daf7a0c6cb131efe491;mountain;breathe taking;beauty
65cb7daf7a0c6cb131efe491;mountain;avalanch;avalanches
65cb7daf7a0c6cb131efe491;mountain;climbers;climbing
65cb7daf7a0c6cb131efe491;mountain;has many different kinds of animals;biodiversity
65cb7daf7a0c6cb131efe491;mountain;peaks and valleys;peak
65e36bdfc024b2bf0a9b706e;mountain;fortress;barrier
65e36bdfc024b2bf0a9b706e;mountain;weather changer;climate influence
65e36bdfc024b2bf0a9b706e;mountain;barrier;barrier
65e36bdfc024b2bf0a9b706e;mountain;harsh environment;harsh conditions
65e36bdfc024b2bf0a9b706e;mountain;refuge;refuge
65e36bdfc024b2bf0a9b706e;mountain;wild;wild
663a6faaa98b09578f6ba791;mountain;Low oxygen near the top;low oxygen
663a6faaa98b09578f6ba791;mountain;a beautiful view;beauty
663a6faaa98b09578f6ba791;mountain;a dangerous climb;dangerous
663a6faaa98b09578f6ba791;mountain;various wildlife;biodiversity
663a6faaa98b09578f6ba791;mountain;a rewarding exercise;hiking
663a6faaa98b09578f6ba791;mountain;cold temperatures;cold
663f1b06f604d9297d8d9d17;mountain;Tall;tall
663f1b06f604d9297d8d9d17;mountain;Many climb these;climbing
663f1b06f604d9297d8d9d17;mountain;Mount Everest and other landmarks;landmarks
663f1b06f604d9297d8d9d17;mountain;Snow at the peak;snow-capped
663f1b06f604d9297d8d9d17;mountain;Dangerous or cliffs;dangerous
663f1b06f604d9297d8d9d17;mountain;Water sources;water source
664252d4a599b06b914bfcd8;mountain;the highes point of land masses;elevation
664252d4a599b06b914bfcd8;mountain;the result of plate techtonics and volcanic activity;geology
664252d4a599b06b914bfcd8;mountain;worn down over millions of year by erosion;erosion
664252d4a599b06b914bfcd8;mountain;are quite big;large
664252d4a599b06b914bfcd8;mountain;they get colder the higher you go;temperature variation
664252d4a599b06b914bfcd8;mountain;often have few trees at the top and increesingly less o2;low oxygen
6683c3090fada48d73372b3f;mountain;Elevated Terrain;elevation
6683c3090fada48d73372b3f;mountain;Peak or Summit;peak
6683c3090fada48d73372b3f;mountain;Geological Formation;geology
6683c3090fada48d73372b3f;mountain;Climate Variation;climate influence
6683c3090fada48d73372b3f;mountain;Climate Variation;climate influence
6683c3090fada48d73372b3f;mountain;Vegetation Zones;vegetation
66844cc133a4d360bca29862;mountain;Elevation;elevation
66844cc133a4d360bca29862;mountain;Geological formation;geology
66844cc133a4d360bca29862;mountain;Ecosystems;ecosystem
66844cc133a4d360bca29862;mountain;Climate variations;climate influence
66844cc133a4d360bca29862;mountain;rugged terrain;rugged terrain
66844cc133a4d360bca29862;mountain;peaks;peak
66a94c224273fab59f0b2c71;mountain;Stands significantly above surrounding land.;elevation
66a94c224273fab59f0b2c71;mountain;Often has rugged, steep terrain.;rugged terrain
66a94c224273fab59f0b2c71;mountain;Hosts various habitats from base to peak.;biodiversity
66a94c224273fab59f0b2c71;mountain;Often has snow-capped peaks, especially in higher altitudes.;snow-capped
66a94c224273fab59f0b2c71;mountain;Typically part of a larger mountain range.;range
66a94c224273fab59f0b2c71;mountain;Influences local weather patterns and precipitation.;climate influence
66ae4e1667d582012b15e0e9;mountain;tall;tall
66ae4e1667d582012b15e0e9;mountain;are in a range;range
66ae4e1667d582012b15e0e9;mountain;climbable;climbing
66ae4e1667d582012b15e0e9;mountain;covered in snow or ice;snow-capped
66ae4e1667d582012b15e0e9;mountain;away from the city;remote
66ae4e1667d582012b15e0e9;mountain;sharp, triangular peaks;peak
66be73fb77e4690f2ba1e7ee;mountain;Lion, labdscape;lion
66be73fb77e4690f2ba1e7ee;mountain;Rocky, snow, peak, valley;terrain
66be73fb77e4690f2ba1e7ee;mountain;Tall, picturesque, outdoor, forest;outdoors
66be73fb77e4690f2ba1e7ee;mountain;Trees, animals, elevation;trees
66be73fb77e4690f2ba1e7ee;mountain;Dangerous, adventure, large;dangerous
66be73fb77e4690f2ba1e7ee;mountain;Clouds, birds;clouds
66c1ff89945b7ffe7bc8bdfd;mountain;high;tall
66c1ff89945b7ffe7bc8bdfd;mountain;spring;water source
66c1ff89945b7ffe7bc8bdfd;mountain;trees;trees
66c1ff89945b7ffe7bc8bdfd;mountain;hikes;hiking
66c1ff89945b7ffe7bc8bdfd;mountain;trees;trees
66c1ff89945b7ffe7bc8bdfd;mountain;rocks;rocks
66c4b8e02c143fb187f32b91;mountain;Tall;tall
66c4b8e02c143fb187f32b91;mountain;Snow capped;snow-capped
66c4b8e02c143fb187f32b91;mountain;kept safe by federal law;protected
66c4b8e02c143fb187f32b91;mountain;Hard to climb;dangerous
66c4b8e02c143fb187f32b91;mountain;Dangerous if not prepared well;dangerous
66c4b8e02c143fb187f32b91;mountain;Mountain goats live there;goats
66cc8c5018e31d14f4cc6cf9;mountain;formation;geology
66cc8c5018e31d14f4cc6cf9;mountain;elevation;elevation
66cc8c5018e31d14f4cc6cf9;mountain;water source;water source
66cc8c5018e31d14f4cc6cf9;mountain;hiking;hiking
66cc8c5018e31d14f4cc6cf9;mountain;cold climate;cold
66cc8c5018e31d14f4cc6cf9;mountain;erosion;erosion
5b44d567eb64c200015baca0;ocean;beautiful;beauty
5b44d567eb64c200015baca0;ocean;mysterious and deep;mystery
5b44d567eb64c200015baca0;ocean;home for animals;habitat
5b44d567eb64c200015baca0;ocean;getting hotter;climate influence
5b44d567eb64c200015baca0;ocean;has currents;currents
5b44d567eb64c200015baca0;ocean;helps form hurricanes;weather influence
5c3a865019ceb400010c914a;ocean;blue;blue
5c3a865019ceb400010c914a;ocean;grey;grey
5c3a865019ceb400010c914a;ocean;water;water
5c3a865019ceb400010c914a;ocean;wet;wet
5c3a865019ceb400010c914a;ocean;fish;marine life
5c3a865019ceb400010c914a;ocean;whales;marine life
5ddcd77f23f9f1c2c45d6c18;ocean;is large in size;large
5ddcd77f23f9f1c2c45d6c18;ocean;has salty water;saltwater
5ddcd77f23f9f1c2c45d6c18;ocean;can create massive flooding;flooding
5ddcd77f23f9f1c2c45d6c18;ocean;controls the weather;weather influence
5ddcd77f23f9f1c2c45d6c18;ocean;has enormous currents;currents
5ddcd77f23f9f1c2c45d6c18;ocean;is fed by rivers on the continents;water source
60ff3613da8baf747efb64d4;ocean;Vast;large
60ff3613da8baf747efb64d4;ocean;Deep;depth
60ff3613da8baf747efb64d4;ocean;Blue;blue
60ff3613da8baf747efb64d4;ocean;hard to navigate;navigation
60ff3613da8baf747efb64d4;ocean;Separates continents;barrier
60ff3613da8baf747efb64d4;ocean;full of life;biodiversity
611e99910d64a6ea6d18b0a6;ocean;ecosystem;ecosystem
611e99910d64a6ea6d18b0a6;ocean;large bodies of water;large
611e99910d64a6ea6d18b0a6;ocean;habitat for marine life;habitat
611e99910d64a6ea6d18b0a6;ocean;should be protected;conservation
611e99910d64a6ea6d18b0a6;ocean;salt water;saltwater
611e99910d64a6ea6d18b0a6;ocean;home to the largest mammals;marine life
61bb370140db417c1a138984;ocean;Oceans are deeper than Mount Everest;depth
61bb370140db417c1a138984;ocean;Oceans have coral reefs;ecosystem
61bb370140db417c1a138984;ocean;Oceans' tides depend on the moon;tides
61bb370140db417c1a138984;ocean;Oceans cover almost 71% of the Earth's surface;large
61bb370140db417c1a138984;ocean;The largest mammals like whales are found in the Ocean.;marine life
61bb370140db417c1a138984;ocean;Oceans play a crucial role in regulating the Earth's climate;climate influence
62c63c653a49b220cb390bdb;ocean;huge;large
62c63c653a49b220cb390bdb;ocean;different species;biodiversity
62c63c653a49b220cb390bdb;ocean;dangerous;dangerous
62c63c653a49b220cb390bdb;ocean;storms;weather influence
62c63c653a49b220cb390bdb;ocean;sailing;navigation
62c63c653a49b220cb390bdb;ocean;pacific;pacific
633123ac6586455bafd87628;ocean;Most of the earth is covered by the ocean.;large
633123ac6586455bafd87628;ocean;The deepest part of the ocean is called the Mariana trench;depth
633123ac6586455bafd87628;ocean;Many different species of fish and mammals live in the Ocean.;biodiversity
633123ac6586455bafd87628;ocean;Humans fish in the ocean as a food source.;food source
633123ac6586455bafd87628;ocean;The ocean is deep;depth
633123ac6586455bafd87628;ocean;There are many different oceans in the world;oceans
63e5257dc5aceb22cee2ddf1;ocean;Vast;large
63e5257dc5aceb22cee2ddf1;ocean;Life bearing;biodiversity
63e5257dc5aceb22cee2ddf1;ocean;Home to many fish and other aquatic creatures.;marine life
63e5257dc5aceb22cee2ddf1;ocean;Deep;depth
63e5257dc5aceb22cee2ddf1;ocean;A way of travel for many ships.;navigation
63e5257dc5aceb22cee2ddf1;ocean;The origin of life on earth.;origin
64de1dc625bd889292e88fb2;ocean;vast;large
64de1dc625bd889292e88fb2;ocean;blue;blue
64de1dc625bd889292e88fb2;ocean;dangerous;dangerous
64de1dc625bd889292e88fb2;ocean;home to many creatures;habitat
64de1dc625bd889292e88fb2;ocean;makes waves;waves
64de1dc625bd889292e88fb2;ocean;makes white noise;sounds
65bdfc6f682b5c9af4b633b1;ocean;Covers the majority of Earth's surface and holds the bulk of the planet's water;large
65bdfc6f682b5c9af4b633b1;ocean;Composed primarily of saltwater, with varying salinity levels;saltwater
65bdfc6f682b5c9af4b633b1;ocean;Home to a diverse ecosystem, including fish, mammals, and coral reefs;biodiversity
65bdfc6f682b5c9af4b633b1;ocean;Driven by wind, temperature, and the Earth’s rotation, influencing global climate patterns;climate influence
65bdfc6f682b5c9af4b633b1;ocean;Affected by the gravitational pull of the moon, causing regular rise and fall in sea levels;tides
65bdfc6f682b5c9af4b633b1;ocean;Ranges from shallow coastal areas to deep ocean trenches, some of the deepest parts of the Earth;depth
66294cab168fcf0983e95f42;ocean;vast;large
66294cab168fcf0983e95f42;ocean;contains many life forms;biodiversity
66294cab168fcf0983e95f42;ocean;provides food for humans and animials;food source
66294cab168fcf0983e95f42;ocean;crashing waves make serene sounds;sounds
66294cab168fcf0983e95f42;ocean;beautiful color;beauty
66294cab168fcf0983e95f42;ocean;marine life forms are in the millions;biodiversity
663ba8cfb0cabd4cfa5bf598;ocean;large in size;large
663ba8cfb0cabd4cfa5bf598;ocean;high degree of salt water;saltwater
663ba8cfb0cabd4cfa5bf598;ocean;high level of current and tides;currents
663ba8cfb0cabd4cfa5bf598;ocean;influences the climate;climate influence
663ba8cfb0cabd4cfa5bf598;ocean;high wave actions;waves
663ba8cfb0cabd4cfa5bf598;ocean;marine life;marine life
663f558889f2441837da5833;ocean;Constantly in motion (tides, waves, currents);tides
663f558889f2441837da5833;ocean;Largest body of water on Earth;large
663f558889f2441837da5833;ocean;Source of food, oxygen, and resources;food source
663f558889f2441837da5833;ocean;Covers most of the planet's surface;large
663f558889f2441837da5833;ocean;Influences global climate and weather;climate influence
663f558889f2441837da5833;ocean;Inspires awe, recreation, and scientific study;beauty
664a4648a07bac3059d69442;ocean;blue;blue
664a4648a07bac3059d69442;ocean;deep;depth
664a4648a07bac3059d69442;ocean;lots of fish and other animals;biodiversity
664a4648a07bac3059d69442;ocean;salty or freshwater;saltwater
664a4648a07bac3059d69442;ocean;can vary in color depending on the ocean;color
664a4648a07bac3059d69442;ocean;there are shipwrecks in the ocean;shipwrecks
66686fb41f69d46386c65fce;ocean;Blueish;blue
66686fb41f69d46386c65fce;ocean;Large;large
66686fb41f69d46386c65fce;ocean;Lots of life;biodiversity
66686fb41f69d46386c65fce;ocean;Biodiversity;biodiversity
66686fb41f69d46386c65fce;ocean;Clean;clean
66686fb41f69d46386c65fce;ocean;Dirty;dirty
6670c1f3b2f38a44e95e40e9;ocean;its vast;large
6670c1f3b2f38a44e95e40e9;ocean;its often blue;blue
6670c1f3b2f38a44e95e40e9;ocean;many creatures inhabit it;biodiversity
6670c1f3b2f38a44e95e40e9;ocean;there are many unexplored parts of it;mystery
6670c1f3b2f38a44e95e40e9;ocean;humans cannot naturally live in it;inhospitable
6670c1f3b2f38a44e95e40e9;ocean;it's been traveled on for many years;navigation
667e981e0487e84f8b2e31da;ocean;marine wild life;marine life
667e981e0487e84f8b2e31da;ocean;beaches;beach
667e981e0487e84f8b2e31da;ocean;some place to relax the mind;serenity
667e981e0487e84f8b2e31da;ocean;the taste of salt in my mouth, when in the water;saltwater
667e981e0487e84f8b2e31da;ocean;fishes and all aquatic animals;marine life
667e981e0487e84f8b2e31da;ocean;peaceful serene;serenity
6690658efa35318b0683ce00;ocean;covers over half the earth;large
6690658efa35318b0683ce00;ocean;provides habitat for millions of species;biodiversity
6690658efa35318b0683ce00;ocean;deep;depth
6690658efa35318b0683ce00;ocean;saltwater;saltwater
6690658efa35318b0683ce00;ocean;provider of food;food source
6690658efa35318b0683ce00;ocean;surround continents;barrier
669fb915167d6c4b8e71dbfb;ocean;Carbon sequestration: The ocean absorbs and stores carbon dioxide from the atmosphere, helping to mitigate climate change.;carbon storage
669fb915167d6c4b8e71dbfb;ocean;Nutrient cycling: The ocean plays a key role in cycling nutrients, including nitrogen, phosphorus, and carbon.;nutrient cycling
669fb915167d6c4b8e71dbfb;ocean;Oxygen production: Phytoplankton in the ocean produce oxygen through photosynthesis;oxygen production
669fb915167d6c4b8e71dbfb;ocean;Shoreline shaping: The ocean shapes coastlines through erosion, deposition, and other processes.;shoreline
669fb915167d6c4b8e71dbfb;ocean;Weather patterns: The ocean influences weather patterns, including the formation of hurricanes, typhoons, and other storms.;weather influence
669fb915167d6c4b8e71dbfb;ocean;Temperature regulation: The ocean plays a crucial role in regulating the Earth's temperature, absorbing and storing heat from the sun.;climate influence
66c4ef5e494f7f3b8fb3e78a;ocean;Most of Earth is ocean.;large
66c4ef5e494f7f3b8fb3e78a;ocean;Contains an extremely diverse variety of fish/animals.;biodiversity
66c4ef5e494f7f3b8fb3e78a;ocean;Sea levels are rising due to climate change.;climate influence
66c4ef5e494f7f3b8fb3e78a;ocean;It is used as a food resource.;food source
66c4ef5e494f7f3b8fb3e78a;ocean;Saltwater;saltwater
66c4ef5e494f7f3b8fb3e78a;ocean;Tides/Currents;tides
66cc8c5018e31d14f4cc6cf9;ocean;vastness;large
66cc8c5018e31d14f4cc6cf9;ocean;depth;depth
66cc8c5018e31d14f4cc6cf9;ocean;tides;tides
66cc8c5018e31d14f4cc6cf9;ocean;waves;waves
66cc8c5018e31d14f4cc6cf9;ocean;currents;currents
66cc8c5018e31d14f4cc6cf9;ocean;salt;saltwater
5c3a865019ceb400010c914a;plant;green;green
5c3a865019ceb400010c914a;plant;alive;life
5c3a865019ceb400010c914a;plant;big;size
5c3a865019ceb400010c914a;plant;cool;beauty
5c3a865019ceb400010c914a;plant;thirsty;water
5c3a865019ceb400010c914a;plant;blooming;bloom
5cb489ff0cd1ed0017465d19;plant;helps create oxygen;oxygen
5cb489ff0cd1ed0017465d19;plant;can be helpful;helpful
5cb489ff0cd1ed0017465d19;plant;could be poison.;poisonous
5cb489ff0cd1ed0017465d19;plant;Some could be used for medicine;medicinal
5cb489ff0cd1ed0017465d19;plant;some could be used for food;edible
5cb489ff0cd1ed0017465d19;plant;neat to look at;beauty
5eaf585e8a9edb65a576c008;plant;they are green;green
5eaf585e8a9edb65a576c008;plant;nature is full of them;nature
5eaf585e8a9edb65a576c008;plant;are gorgeous;beauty
5eaf585e8a9edb65a576c008;plant;are alive;life
5eaf585e8a9edb65a576c008;plant;home to insects;insects
5eaf585e8a9edb65a576c008;plant;should be taken care off;conservation
60f764081e56258bdc779cc4;plant;Gives off oxygen and uses carbon dioxide;oxygen
60f764081e56258bdc779cc4;plant;Used to create medicines to cure;medicinal
60f764081e56258bdc779cc4;plant;Can be poisonous;poisonous
60f764081e56258bdc779cc4;plant;Can be used as food by humans or animals;edible
60f764081e56258bdc779cc4;plant;Helps to keep ecosystems alive;ecological role
60f764081e56258bdc779cc4;plant;Beautiful;beauty
61bb370140db417c1a138984;plant;Plants grow continuously throughout their life;growth
61bb370140db417c1a138984;plant;plants sometimes changes by seasons;seasonal change
61bb370140db417c1a138984;plant;Plants also can reduce the greenhouse effect;climate influence
61bb370140db417c1a138984;plant;plant provides oxygen;oxygen
61bb370140db417c1a138984;plant;flowers mainly come from plants;flowers
61bb370140db417c1a138984;plant;Plants provide seeds that we can produce or eat;seeds
63af5c586c05eee8c3d03730;plant;Necessary to combat co2;carbon storage
63af5c586c05eee8c3d03730;plant;In danger of becoming extinct;endangered
63af5c586c05eee8c3d03730;plant;Generally undervalued by humans;undervalued
63af5c586c05eee8c3d03730;plant;Necessary for our functioning;essential
63af5c586c05eee8c3d03730;plant;Interwoven with mainly life forms;ecosystem
63af5c586c05eee8c3d03730;plant;Food;edible
656083eb366411e4a862f58c;plant;Plants are a major part of nature;nature
656083eb366411e4a862f58c;plant;A houseplant is nature inside your house.;houseplant
656083eb366411e4a862f58c;plant;Humans should add more plants to nature.;conservation
656083eb366411e4a862f58c;plant;Different kinds of plants thrive in different kinds of nature.;diversity
656083eb366411e4a862f58c;plant;Destruction of plants can harm the surrounding nature;destruction
656083eb366411e4a862f58c;plant;A power plant can harm nature.;power plant
660995c628f9390d8b2ba235;plant;Important;essential
660995c628f9390d8b2ba235;plant;Life;life
660995c628f9390d8b2ba235;plant;Pure;natural
660995c628f9390d8b2ba235;plant;Beautiful;beauty
660995c628f9390d8b2ba235;plant;Natural;natural
660995c628f9390d8b2ba235;plant;Unopinionated;neutral
662e50cf3365a5b0f91e89e5;plant;Oxygen;oxygen
662e50cf3365a5b0f91e89e5;plant;Medicinal;medicinal
662e50cf3365a5b0f91e89e5;plant;Edible;edible
662e50cf3365a5b0f91e89e5;plant;Poisonous;poisonous
662e50cf3365a5b0f91e89e5;plant;Green;green
662e50cf3365a5b0f91e89e5;plant;Leaves;leaves
663a6faaa98b09578f6ba791;plant;they need water;water
663a6faaa98b09578f6ba791;plant;they have roots;roots
663a6faaa98b09578f6ba791;plant;the provide oxygen;oxygen
663a6faaa98b09578f6ba791;plant;they feed off of the sun;sunlight
663a6faaa98b09578f6ba791;plant;they can be habitats to may creatures;habitat
663a6faaa98b09578f6ba791;plant;they are bright in color;color
6649b007a05647e27f62b71f;plant;Are mostly green;green
6649b007a05647e27f62b71f;plant;Very pleasant;beauty
